logdir,hostpair,server,client,bw_limit,repetition,goodput,filesize,server_cpu,server_cpu_avg,client_cpu,client_cpu_avg,server_throughput_outgoing,server_throughput_incoming,client_throughput_outgoing,client_throughput_incoming,client_perf,server_perf,client_ethtool_rx_total_discard_pkts,client_ethtool_tx_total_discard_pkts,client_ethtool_rx_bytes,client_ethtool_tx_bytes,client_ethtool_rx_total_frames,client_ethtool_tx_total_frames,server_ethtool_rx_total_discard_pkts,server_ethtool_tx_total_discard_pkts,server_ethtool_rx_bytes,server_ethtool_tx_bytes,server_ethtool_rx_total_frames,server_ethtool_tx_total_frames,client_netstat_packets_received,client_netstat_packets_to_unknown_port_received,client_netstat_packet_receive_errors,client_netstat_packets_sent,client_netstat_receive_buffer_errors,client_netstat_send_buffer_errors,server_netstat_packets_received,server_netstat_packets_to_unknown_port_received,server_netstat_packet_receive_errors,server_netstat_packets_sent,server_netstat_receive_buffer_errors,server_netstat_send_buffer_errors,client_tc_stats,server_tc_stats,client_runtime
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,4,2547.2436010766705,8589934592.0,,,,,,,,,,,0,0,9249856983,41067276,6625989,428919,0,0,41067548,9249857255,428920,6625990,6625006,0,980,428916,980,0,428916,0,0,6625986,0,0,,,26.97797583
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,5,2519.7066886548682,8589934592.0,,,,,,,,,,,0,0,9251281300,45733825,6627010,477515,0,0,45734097,9251281572,477516,6627011,6625844,0,1163,477512,1163,0,477512,0,0,6627007,0,0,,,27.272807567
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,6,2552.4559975075476,8589934592.0,,,,,,,,,,,0,0,9251710272,46620594,6627315,486759,0,0,46620866,9251710544,486760,6627316,6625913,0,1400,486757,1400,0,486756,0,0,6627312,0,0,,,26.922883983
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,7,2496.331096813848,8589934592.0,,,,,,,,,,,0,0,9252026873,49145480,6627542,513067,0,0,49145752,9252027145,513068,6627543,6625972,0,1567,513064,1567,0,513064,0,0,6627539,0,0,,,27.528189944
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,8,2563.4625665775134,8589934592.0,,,,,,,,,,,0,0,9247957194,47432131,6624628,495218,0,0,47432403,9247957466,495219,6624629,6623555,0,1070,495215,1070,0,495215,0,0,6624625,0,0,,,26.807286232
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,9,3036.456478502878,8589934592.0,,,,,,,,,,,0,0,9244741844,585445,6622324,5991,0,0,585717,9244742116,5992,6622325,6620361,0,1960,5988,1960,0,5988,0,0,6622321,0,0,,,22.631470758
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,10,2520.3293593832923,8589934592.0,,,,,,,,,,,0,0,9250662209,45551315,6626567,475623,0,0,45551315,9250662209,475623,6626567,6625594,0,969,475619,969,0,475619,0,0,6626563,0,0,,,27.266070202
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,11,2595.1606130773753,8589934592.0,,,,,,,,,,,0,0,9249034137,44357270,6625396,463211,0,0,44357270,9249034137,463211,6625396,6625393,0,0,463208,0,0,463207,0,0,6625392,0,0,,,26.479855785
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,12,2558.429080416446,8589934592.0,,,,,,,,,,,0,0,9250874264,45360071,6626717,473628,0,0,45360071,9250874264,473628,6626717,6625556,0,1157,473624,1157,0,473624,0,0,6626713,0,0,,,26.860028487
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,13,2552.1672505276515,8589934592.0,,,,,,,,,,,0,0,9253575229,42064972,6628653,439305,0,0,42064700,9253574957,439304,6628652,6625150,0,3499,439301,3499,0,439301,0,0,6628649,0,0,,,26.925929941
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,14,2606.654466884653,8589934592.0,,,,,,,,,,,0,0,9247897608,36574388,6624589,382106,0,0,36574116,9247897336,382105,6624588,6623031,0,1554,382102,1554,0,382102,0,0,6624585,0,0,,,26.363093637
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,15,2547.782377538769,8589934592.0,,,,,,,,,,,0,0,9250907783,46683054,6626741,487409,0,0,46682782,9250907511,487408,6626740,6625698,0,1039,487405,1039,0,487405,0,0,6626737,0,0,,,26.972271259
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,16,3029.5251666317654,8589934592.0,,,,,,,,,,,0,0,9244319524,2041236,6622024,21482,0,0,2041236,9244319524,21482,6622024,6620536,0,1485,21479,1485,0,21479,0,0,6622021,0,0,,,22.683250532
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,17,2528.999224328834,8589934592.0,,,,,,,,,,,0,0,9250189869,43243846,6626228,451586,0,0,43243846,9250189597,451586,6626227,6625277,0,947,451583,947,0,451584,0,0,6626225,0,0,,,27.172596595
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,18,2457.2495128819746,8589934592.0,,,,,,,,,,,0,0,9251481305,48361137,6627153,504887,0,0,48361137,9251481305,504887,6627153,6626148,0,1002,504884,1002,0,504884,0,0,6627150,0,0,,,27.966015427
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,19,2548.0770302306873,8589934592.0,,,,,,,,,,,0,0,9251268823,45486514,6627002,474939,0,0,45486514,9251268823,474939,6627002,6625878,0,1121,474936,1121,0,474936,0,0,6626999,0,0,,,26.96915182
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,quiche-goracle,none,20,2516.709095658087,8589934592.0,,,,,,,,,,,0,0,9252338936,48500782,6627766,506340,0,0,48500510,9252338664,506339,6627765,6625841,0,1921,506336,1921,0,506336,0,0,6627762,0,0,,,27.305291906
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,1,71.57027740046891,209715200.0,,,,,,,,,,,0,0,224879467,8242181,205052,101614,0,0,8242453,224879739,101615,205053,205049,0,0,101611,0,0,101611,0,0,205049,0,0,,,23.441596509
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,2,72.50206652213399,209715200.0,,,,,,,,,,,0,0,224880406,8250289,205069,101732,0,0,8250289,224880406,101732,205069,205066,0,0,101729,0,0,101729,0,0,205066,0,0,,,23.140328171
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,3,60.10296436313028,209715200.0,,,,,,,,,,,0,0,224991919,8258206,206706,101850,0,0,8258206,224991919,101850,206706,206703,0,0,101847,0,0,101847,0,0,206703,0,0,,,27.914123851
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,4,60.52110755122854,209715200.0,,,,,,,,,,,0,0,224940212,8272244,205895,102067,0,0,8272244,224940212,102067,205895,205891,0,0,102063,0,0,102064,0,0,205892,0,0,,,27.721263646
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,5,60.11139723501881,209715200.0,,,,,,,,,,,0,0,224950822,8297891,206057,102416,0,0,8297891,224950822,102416,206057,206053,0,0,102412,0,0,102412,0,0,206053,0,0,,,27.910207472
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,6,61.30792975722599,209715200.0,,,,,,,,,,,0,0,224924551,8295745,205706,102382,0,0,8296017,224924823,102383,205707,205702,0,0,102378,0,0,102378,0,0,205702,0,0,,,27.365491278
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,7,61.80529023927736,209715200.0,,,,,,,,,,,0,0,224925278,8272067,205665,102062,0,0,8272067,224925278,102062,205665,205660,0,0,102057,0,0,102057,0,0,205660,0,0,,,27.145275261
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,8,72.89114980669778,209715200.0,,,,,,,,,,,0,0,224903033,8305037,205347,102506,0,0,8304973,224902969,102505,205346,205343,0,0,102502,0,0,102502,0,0,205343,0,0,,,23.016807846
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,9,61.60084648761467,209715200.0,,,,,,,,,,,0,0,224936944,8276085,205846,102118,0,0,8276021,224936880,102117,205845,205843,0,0,102115,0,0,102114,0,0,205842,0,0,,,27.235366405
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,10,60.46344524182382,209715200.0,,,,,,,,,,,0,0,224926634,8263236,205691,101929,0,0,8263172,224926570,101928,205690,205686,1,0,101924,0,0,101924,0,0,205687,0,0,,,27.74770087
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,11,60.80659597916895,209715200.0,,,,,,,,,,,0,0,224921476,8260987,205616,101889,0,0,8260987,224921476,101889,205616,205613,0,0,101886,0,0,101886,0,0,205613,0,0,,,27.591112486
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,12,57.627570416913635,209715200.0,,,,,,,,,,,0,0,224995979,8278589,206757,102144,0,0,8278797,224996187,102144,206757,206753,0,0,102140,0,0,102140,0,0,206753,0,0,,,29.113175252
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,13,73.23326530996191,209715200.0,,,,,,,,,,,0,0,224882203,8288598,205064,102275,0,0,8288806,224882411,102275,205064,205060,0,0,102271,0,0,102271,0,0,205060,0,0,,,22.909282493
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,14,60.11618969382344,209715200.0,,,,,,,,,,,0,0,224946493,8272441,205987,102066,0,0,8272105,224946157,102064,205985,205980,1,0,102059,0,0,102059,0,0,205981,0,0,,,27.907983049
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,15,60.141504395073234,209715200.0,,,,,,,,,,,0,0,224949538,8251520,206078,101736,0,0,8251520,224949538,101736,206078,206074,0,0,101732,0,0,101733,0,0,206075,0,0,,,27.89623537
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,16,60.90496269042766,209715200.0,,,,,,,,,,,0,0,224947745,8275360,206011,102108,0,0,8275360,224947745,102108,206011,206007,0,0,102104,0,0,102104,0,0,206007,0,0,,,27.546550474
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,17,60.65484407129942,209715200.0,,,,,,,,,,,0,0,224926104,8262939,205685,101918,0,0,8262939,224926104,101918,205685,205680,1,0,101913,0,0,101913,0,0,205681,0,0,,,27.660141819
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,18,60.00566249876427,209715200.0,,,,,,,,,,,0,0,224934384,8308659,205803,102561,0,0,8308867,224934592,102561,205803,205799,0,0,102557,0,0,102557,0,0,205799,0,0,,,27.959388016
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,19,60.45663431940244,209715200.0,,,,,,,,,,,0,0,224940997,8301914,205905,102427,0,0,8302122,224941205,102427,205905,205901,0,0,102423,0,0,102423,0,0,205901,0,0,,,27.750827273
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,aioquic,quic-go,none,20,60.14327659736472,209715200.0,,,,,,,,,,,0,0,225014710,8249823,207061,101719,0,0,8249759,225014646,101718,207060,207057,0,0,101715,0,0,101715,0,0,207057,0,0,,,27.895414406
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,1,143.85338444662864,209715200.0,,,,,,,,,,,0,0,224590354,717232,147995,8566,0,0,717232,224590354,8566,147995,145823,0,2170,8564,2170,0,8563,0,0,147992,0,0,,,11.662719119
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,2,143.99757068917705,209715200.0,,,,,,,,,,,0,0,224647558,722149,148036,8623,0,0,722149,224647558,8623,148036,145826,0,2207,8620,2207,0,8620,0,0,148033,0,0,,,11.651041359
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,3,153.81226637260852,209715200.0,,,,,,,,,,,0,0,226039656,725376,148955,8654,0,0,725648,226039928,8655,148956,145828,0,3125,8652,3125,0,8652,0,0,148953,0,0,,,10.907592688
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,4,142.0526474523397,209715200.0,,,,,,,,,,,0,0,224568457,719785,147985,8589,0,0,719785,224568457,8589,147985,145827,0,2155,8586,2155,0,8586,0,0,147982,0,0,,,11.810561653
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,5,145.41904275855947,209715200.0,,,,,,,,,,,0,0,224550833,714950,147972,8538,0,0,714950,224550833,8538,147972,145825,0,2144,8535,2144,0,8535,0,0,147969,0,0,,,11.537151611
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,6,141.5671109500755,209715200.0,,,,,,,,,,,0,0,224626382,722071,148021,8621,0,0,722343,224626654,8622,148022,145825,0,2194,8619,2194,0,8619,0,0,148019,0,0,,,11.851068203
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,7,149.20403159630607,209715200.0,,,,,,,,,,,0,0,224601019,716916,148002,8557,0,0,716644,224600747,8556,148001,145822,0,2177,8554,2177,0,8554,0,0,147999,0,0,,,11.244479002
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,8,153.42761399949282,209715200.0,,,,,,,,,,,0,0,224592064,726141,148003,8673,0,0,726077,224592000,8672,148002,145829,0,2171,8670,2171,0,8670,0,0,148000,0,0,,,10.934938691
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,9,149.6732914184522,209715200.0,,,,,,,,,,,0,0,224592105,742714,148003,8865,0,0,742714,224592105,8865,148003,145830,0,2171,8863,2171,0,8864,0,0,148002,0,0,,,11.209224804
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,10,159.80670657544172,209715200.0,,,,,,,,,,,0,0,224581795,718767,147990,8583,0,0,718495,224581523,8582,147989,145823,0,2164,8580,2164,0,8580,0,0,147987,0,0,,,10.498443151
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,11,142.47451359341537,209715200.0,,,,,,,,,,,0,0,224536908,723140,147963,8633,0,0,723140,224536908,8633,147963,145825,0,2135,8630,2135,0,8630,0,0,147960,0,0,,,11.775591099
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,12,150.26953136160964,209715200.0,,,,,,,,,,,0,0,224629296,721615,148024,8612,0,0,721615,224629296,8612,148024,145826,0,2195,8609,2195,0,8609,0,0,148021,0,0,,,11.164749635
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,13,146.84942154221858,209715200.0,,,,,,,,,,,0,0,224532202,724235,147956,8646,0,0,723963,224531930,8645,147955,145820,0,2133,8643,2133,0,8643,0,0,147953,0,0,,,11.42477478
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,14,152.85510657673018,209715200.0,,,,,,,,,,,0,0,224777835,725920,148122,8670,0,0,725856,224777771,8669,148121,145825,0,2294,8667,2294,0,8667,0,0,148119,0,0,,,10.975895537
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,15,146.7602204007989,209715200.0,,,,,,,,,,,0,0,224616914,730794,148012,8718,0,0,730730,224616850,8717,148011,145822,0,2187,8715,2187,0,8715,0,0,148009,0,0,,,11.431718632
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,16,155.89233764226955,209715200.0,,,,,,,,,,,0,0,224785665,721652,148121,8618,0,0,721652,224785665,8618,148121,145822,0,2299,8618,2299,0,8617,0,0,148120,0,0,,,10.762052113
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,17,149.2799163039562,209715200.0,,,,,,,,,,,0,0,226077416,722635,148979,8622,0,0,722635,226077416,8622,148979,145827,0,3149,8619,3149,0,8620,0,0,148977,0,0,,,11.238762724
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,18,138.2677565094702,209715200.0,,,,,,,,,,,0,0,224602222,725202,148005,8659,0,0,725202,224602222,8659,148005,145824,0,2178,8656,2178,0,8656,0,0,148002,0,0,,,12.133860058
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,19,144.53539279617033,209715200.0,,,,,,,,,,,0,0,224570090,714987,147980,8529,0,0,715259,224570362,8530,147981,145821,0,2157,8527,2157,0,8527,0,0,147978,0,0,,,11.607687222
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,lsquic-goracle,aioquic,none,20,139.44269022436794,209715200.0,,,,,,,,,,,0,0,224472050,734208,147920,8764,0,0,734144,224471986,8763,147919,145826,0,2091,8761,2091,0,8761,0,0,147917,0,0,,,12.031620865
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,1,2563.5542747966074,8589934592.0,,,,,,,,,,,0,0,9161989285,52792325,6563039,561902,0,0,52792053,9161989013,561901,6563038,6563036,0,0,561899,0,0,561898,0,0,6563035,0,0,,,26.80632764
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,2,2497.251684403999,8589934592.0,,,,,,,,,,,0,0,9165631930,53313562,6565650,567750,0,0,53313290,9165631658,567749,6565649,6565583,0,63,567746,63,0,567747,0,0,6565647,0,0,,,27.518041453
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,3,2494.7349233565637,8589934592.0,,,,,,,,,,,0,0,9166301542,58647753,6566128,624692,0,0,58647753,9166301542,624692,6566128,6566125,0,0,624689,0,0,624688,0,0,6566124,0,0,,,27.545802513
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,4,2529.817868513556,8589934592.0,,,,,,,,,,,0,0,9166847249,55563256,6566520,591626,0,0,55563256,9166847249,591626,6566520,6565992,0,524,591622,524,0,591622,0,0,6566516,0,0,,,27.163803529
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,5,2511.272829834645,8589934592.0,,,,,,,,,,,0,0,9166381073,58031247,6566184,618115,0,0,58031247,9166381073,618115,6566184,6566180,0,0,618111,0,0,618111,0,0,6566180,0,0,,,27.364401967
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,6,2518.4116916174075,8589934592.0,,,,,,,,,,,0,0,9166139301,58202611,6566013,619928,0,0,58202611,9166139301,619928,6566013,6566010,0,0,619925,0,0,619924,0,0,6566009,0,0,,,27.286832449
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,7,2498.1168278385976,8589934592.0,,,,,,,,,,,0,0,9166378755,58628009,6566185,624476,0,0,58628009,9166378755,624476,6566185,6566053,0,128,624472,128,0,624473,0,0,6566182,0,0,,,27.508512083
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,8,2526.340358796737,8589934592.0,,,,,,,,,,,0,0,9166125579,58103940,6566002,618871,0,0,58104212,9166125851,618872,6566003,6565999,0,0,618868,0,0,618868,0,0,6565999,0,0,,,27.201195488
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,9,2499.614678698858,8589934592.0,,,,,,,,,,,0,0,9165822445,57577048,6565784,613254,0,0,57577320,9165822717,613255,6565785,6565781,0,0,613251,0,0,613251,0,0,6565781,0,0,,,27.492028425
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,10,2498.1009357516773,8589934592.0,,,,,,,,,,,0,0,9166096893,58039534,6565981,618182,0,0,58039806,9166097165,618183,6565982,6565978,0,0,618179,0,0,618179,0,0,6565978,0,0,,,27.508687286
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,11,2482.6374544622045,8589934592.0,,,,,,,,,,,0,0,9166379375,58525682,6566185,623380,0,0,58525954,9166379647,623381,6566186,6566056,0,127,623378,127,0,623377,0,0,6566182,0,0,,,27.68002875
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,12,2527.341495129535,8589934592.0,,,,,,,,,,,0,0,9166146597,57998536,6566017,617747,0,0,57998536,9166146597,617747,6566017,6566014,0,0,617744,0,0,617744,0,0,6566014,0,0,,,27.190420046
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quiche-goracle,lsquic-goracle,none,13,3309.346332472794,8589934592.0,,,,,,,,,,,0,0,9159139358,3057812,6561051,32112,0,0,3057812,9159139358,32112,6561051,6560095,0,953,32109,953,0,32109,0,0,6561048,0,0,,,20.765271545
